Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House_Age,Street_Pave,Central Air_Y,SalePrice_Log,Target
467,528221060,60,RL,149.0,0.28594877367483906,None,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,742.0,742.0,GasA,Ex,SBrkr,742,742,0,-0.026465801106301697,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,36,24,0,0,0,0,None,None,None,0,6,2009,WD ,Normal,174000,4,1,1,12.066816325306588,1
1096,528290090,60,RL,68.0,-0.28841625198587384,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,707.0,707.0,GasA,Ex,SBrkr,707,707,0,-0.16243628115037914,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2002.0,Fin,2.0,403.0,TA,TA,Y,100,35,0,0,0,0,None,None,None,0,4,2008,WD ,Normal,176000,6,1,1,12.07824495582233,1
1131,528490080,60,FV,64.0,-0.164854774053904,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,Gd,TA,No,Rec,503.0,Unf,0.0,361.0,864.0,GasA,Ex,SBrkr,864,864,0,0.4474884436187683,0.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2003.0,RFn,2.0,673.0,TA,TA,Y,216,56,0,0,0,0,None,None,None,0,5,2008,WD ,Normal,207500,5,1,1,12.242891437918386,1
307,911204090,20,C (all),66.0,-0.1742316777586356,None,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,540.0,540.0,GasA,TA,FuseA,1044,0,0,-0.8811373899547885,0.0,0.0,1,0,2,1,Fa,4,Typ,0,None,Basment,1952.0,Unf,2.0,504.0,TA,TA,N,0,0,0,0,0,0,None,None,Shed,54,6,2010,WD ,Alloca,55993,58,0,0,10.932999821119937,0
2639,902103090,50,RM,60.0,-0.5531060654232348,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,TA,PConc,TA,Fa,No,LwQ,284.0,Unf,0.0,863.0,1147.0,GasA,TA,SBrkr,1147,510,0,0.3095755281454897,0.0,0.0,1,0,4,1,Fa,9,Typ,1,TA,Detchd,1920.0,Unf,1.0,162.0,Fa,Fa,N,0,0,0,0,0,0,None,None,None,0,7,2006,WD ,Normal,111500,86,1,0,11.621788838451959,0
899,908250030,20,RL,74.0,0.003098627746035828,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1952,1952,Flat,Tar&Grv,BrkComm,Brk Cmn,None,0.0,3,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasW,Fa,FuseF,944,0,0,-1.075380932874899,0.0,0.0,1,0,2,1,Fa,4,Min1,0,None,Detchd,1956.0,Unf,2.0,528.0,TA,Fa,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD ,Normal,82000,57,1,0,11.314486721293981,0
644,535303150,20,RL,79.0,0.05390008072863246,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,PConc,TA,TA,No,BLQ,428.0,LwQ,180.0,0.0,608.0,GasA,TA,SBrkr,1319,0,0,-0.3469676469244843,1.0,0.0,1,0,3,1,TA,5,Min2,0,None,Attchd,1953.0,Unf,1.0,270.0,TA,TA,Y,66,0,0,0,0,0,None,GdWo,None,0,11,2009,WD ,Normal,123000,56,1,1,11.719947764402807,0
797,905478030,50,RL,60.0,0.14588869302188573,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,TA,CBlock,TA,TA,No,LwQ,292.0,Unf,0.0,476.0,768.0,GasA,Gd,SBrkr,1148,568,0,0.424179218468355,0.0,0.0,1,1,3,1,TA,8,Min2,1,Gd,Attchd,1949.0,Unf,1.0,281.0,TA,TA,Y,0,0,0,0,160,0,None,None,None,0,1,2009,WD ,Normal,131000,60,1,1,11.782960235741939,0
2,526350040,20,RH,80.0,0.17117072452957985,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,TA,CBlock,TA,TA,No,Rec,468.0,LwQ,144.0,270.0,882.0,GasA,TA,SBrkr,896,0,0,-1.1686178334765522,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Attchd,1961.0,Unf,1.0,730.0,TA,TA,Y,140,0,0,0,120,0,None,MnPrv,None,0,6,2010,WD ,Normal,105000,49,1,1,11.561725152903833,0
1927,535180030,20,RL,72.0,-0.0033109013685908508,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,120.0,3,TA,CBlock,TA,TA,No,BLQ,586.0,Unf,0.0,462.0,1048.0,GasA,TA,SBrkr,1048,0,0,-0.8733676482379841,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1956.0,Unf,1.0,286.0,TA,TA,Y,0,20,0,0,192,0,None,None,None,0,6,2007,WD ,Normal,135000,51,1,1,11.813037464800539,0
183,902207140,30,RM,60.0,-0.1970211146106416,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Gd,SBrkr,720,0,0,-1.510486469015947,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,2005.0,Unf,2.0,484.0,TA,TA,Y,106,0,0,0,0,0,None,None,None,0,5,2010,WD ,Normal,105900,82,1,1,11.570259974415547,0
662,535382100,70,RL,60.0,-0.3536984929681826,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1910,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,560.0,560.0,GasA,Ex,SBrkr,930,760,0,0.37367589730912626,0.0,0.0,2,0,4,1,Gd,5,Typ,0,None,Detchd,2008.0,Unf,2.0,624.0,TA,TA,Y,0,0,112,0,0,0,None,None,None,0,8,2009,WD ,Normal,156500,99,1,1,11.960817678718287,0
1600,923228080,160,RM,21.0,-1.0329898841350063,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,6,9,1970,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,Gd,CBlock,TA,TA,No,GLQ,358.0,Unf,0.0,188.0,546.0,GasA,Ex,SBrkr,546,546,0,-0.7879004893531354,0.0,0.0,2,1,3,1,TA,6,Typ,0,None,None,0.0,None,0.0,0.0,None,None,Y,187,0,0,0,0,0,None,None,None,0,3,2008,WD ,Normal,98000,38,1,1,11.49273296168228,0
1888,534278150,20,RL,68.0,0.4958015046870607,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,TA,CBlock,TA,TA,No,ALQ,311.0,LwQ,167.0,386.0,864.0,GasA,TA,SBrkr,1187,0,0,-0.6033691235790303,1.0,0.0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1961.0,RFn,2.0,440.0,TA,TA,Y,128,0,0,0,0,0,None,None,None,0,8,2007,CWD,Normal,140500,46,1,1,11.852969885168331,0
2534,534201250,60,RL,72.0,-0.18277771657813785,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,300.0,3,TA,CBlock,Gd,Fa,Mn,ALQ,361.0,Rec,483.0,56.0,900.0,GasA,Ex,SBrkr,884,886,0,0.5290707316452148,1.0,0.0,1,1,4,1,TA,7,Typ,0,None,Attchd,1968.0,RFn,2.0,530.0,TA,TA,Y,0,60,0,0,270,0,None,None,Shed,455,6,2006,WD ,Normal,155000,38,1,1,11.951186847493476,0
981,923230200,85,RL,50.0,-0.2956566459857299,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,8,1972,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,CBlock,Gd,TA,Av,GLQ,720.0,BLQ,76.0,0.0,796.0,GasA,Gd,SBrkr,796,0,0,-1.362861376396663,0.0,1.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1998.0,Unf,1.0,336.0,TA,TA,Y,138,0,0,0,0,0,None,MnPrv,None,0,7,2009,WD ,Normal,131900,37,1,1,11.789806920177805,0
1681,527452100,120,RL,68.0,-0.6233734957169199,None,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,TA,CBlock,Gd,TA,No,ALQ,120.0,Unf,0.0,958.0,1078.0,GasA,TA,SBrkr,958,0,0,-1.0481868368660836,0.0,0.0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1977.0,RFn,2.0,440.0,TA,TA,Y,0,205,0,0,0,0,None,None,None,0,2,2007,WD ,Normal,128000,31,1,1,11.759793355371237,0
2770,907125080,20,RL,95.0,0.3365128366902273,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,Ex,SBrkr,1100,0,0,-0.7723610059195266,0.0,0.0,1,1,3,1,TA,5,Typ,0,None,Attchd,1996.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2006,WD ,Normal,145000,10,1,1,11.884495917930655,0
1279,535456070,50,RL,60.0,-0.3536984929681826,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,1955,1967,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,Gd,CBlock,TA,TA,Mn,GLQ,370.0,Unf,0.0,398.0,768.0,GasA,Gd,SBrkr,1024,564,0,0.1755474835306134,0.0,0.0,1,1,3,1,TA,6,Typ,0,None,Detchd,1955.0,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2008,WD ,Normal,150000,53,1,1,11.918397239722838,0
733,903205040,30,RL,68.0,-0.15737699008683953,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,6,1916,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,952.0,952.0,Grav,Fa,FuseF,952,0,0,-1.0598414494412904,0.0,0.0,1,0,2,1,Fa,4,Typ,1,Gd,Detchd,1916.0,Unf,1.0,192.0,Fa,Po,P,0,98,0,0,40,0,None,None,None,0,5,2009,WD ,Normal,121000,93,1,0,11.703554089007538,0
2198,909250160,45,RL,55.0,0.049152281384464556,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,Grav,Fa,SBrkr,789,0,0,-1.3764584244010707,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1926.0,Unf,1.0,200.0,Po,Po,Y,0,0,112,0,0,0,None,MnPrv,None,0,6,2007,WD ,Normal,96500,81,1,0,11.477308649967686,0
188,902402010,20,RM,90.0,-0.3291286313621137,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,7,1957,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,CBlock,TA,TA,No,GLQ,600.0,Unf,0.0,312.0,912.0,GasA,TA,FuseA,1236,0,0,-0.5081897875481761,1.0,0.0,1,0,2,1,TA,6,Typ,0,None,Attchd,1957.0,Unf,2.0,923.0,TA,TA,Y,0,158,158,0,0,0,None,MnPrv,None,0,4,2010,WD ,Normal,149700,53,1,1,11.916395250412128,0
194,903225150,30,RM,50.0,-0.6148274568974177,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,BrkTil,TA,TA,No,Rec,188.0,Unf,0.0,577.0,765.0,GasA,TA,FuseF,765,0,0,-1.4230768747018974,1.0,0.0,1,0,2,1,Gd,4,Typ,0,None,Detchd,1926.0,Unf,1.0,200.0,Fa,TA,P,135,0,41,0,0,0,None,MnPrv,None,0,4,2010,WD ,Normal,87000,85,1,0,11.373674891823535,0
1679,527451020,160,RM,24.0,-0.9690132879723438,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,3,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,630.0,630.0,GasA,TA,SBrkr,630,672,0,-0.3799890492209031,0.0,0.0,2,1,3,1,TA,6,Typ,0,None,Detchd,1970.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,4,2007,WD ,Normal,106000,37,1,1,11.571203807011969,0
2208,909254150,50,RL,53.0,-0.5718598728326981,None,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,661.0,661.0,GasA,Ex,SBrkr,661,589,0,-0.4809956915393606,0.0,0.0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1985.0,Unf,2.0,552.0,TA,TA,Y,242,0,81,0,0,0,None,None,None,0,11,2007,WD ,Normal,139000,97,1,1,11.842236406331555,0
406,527451540,160,RM,21.0,-1.0088948024633542,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,425.0,3,TA,CBlock,TA,TA,No,Rec,110.0,LwQ,294.0,79.0,483.0,GasA,TA,SBrkr,483,504,0,-0.9918562094192516,1.0,0.0,1,1,2,1,TA,5,Typ,0,None,Detchd,1972.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD ,Normal,97000,37,1,1,11.48247656671073,0
925,909278020,50,RL,54.0,-0.2966062058545635,None,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,731.0,731.0,GasA,Ex,SBrkr,820,523,0,-0.3003491966236577,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1921.0,Unf,1.0,186.0,Fa,TA,Y,192,0,102,0,0,0,None,None,None,0,7,2009,WD ,Normal,154900,88,1,1,11.950541482162043,0
559,532376070,20,RL,68.0,-0.10253990766170017,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,Plywood,None,0.0,3,TA,CBlock,TA,TA,No,Rec,544.0,Unf,0.0,480.0,1024.0,GasA,Gd,SBrkr,1020,0,0,-0.9277558402556151,0.0,0.0,2,0,3,1,TA,5,Typ,0,None,Attchd,1965.0,Unf,1.0,288.0,TA,TA,Y,171,0,0,0,0,0,None,MnPrv,None,0,5,2009,Oth,Family,124100,44,1,1,11.72885102917796,0
2624,535453160,20,RL,70.0,-0.3109682988706714,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,TA,CBlock,TA,TA,No,LwQ,369.0,Unf,0.0,671.0,1040.0,GasA,TA,FuseA,1040,0,0,-0.888907131671593,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1959.0,RFn,1.0,286.0,TA,TA,Y,140,0,252,0,0,0,None,GdWo,None,0,7,2006,WD ,Normal,133700,47,1,1,11.803361242493628,0
1960,535451040,20,RL,60.0,-0.3536984929681826,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,CBlock,TA,TA,No,BLQ,534.0,Rec,96.0,246.0,876.0,GasA,TA,SBrkr,988,0,0,-0.9899137739900505,0.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1950.0,Unf,1.0,276.0,TA,TA,Y,0,80,0,0,0,0,None,None,None,0,5,2007,WD ,Normal,119000,57,1,1,11.686887175419702,0
2005,902427180,80,RM,76.0,0.19229843161112703,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,SLvl,4,7,1949,2002,Gable,CompShg,Stucco,Wd Sdng,None,0.0,3,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Ex,SBrkr,1382,0,0,-0.22459421488481457,0.0,0.0,2,0,1,1,TA,6,Mod,1,TA,Attchd,1957.0,RFn,1.0,384.0,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,5,2007,WD ,Normal,110000,58,1,1,11.608244735642321,0
894,908201040,20,RL,50.0,-0.09197605412092658,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,Ex,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,Ex,SBrkr,698,0,0,-1.5532200484583714,0.0,1.0,1,0,2,1,TA,4,Typ,0,None,None,0.0,None,0.0,0.0,None,None,Y,0,200,0,0,0,0,None,None,None,0,6,2009,WD ,Normal,118000,62,1,1,11.678448377988165,0
132,534475100,20,RL,80.0,-0.03084813756476473,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,TA,SBrkr,1063,0,0,-0.8442311167999675,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1954.0,RFn,1.0,280.0,TA,TA,Y,0,0,164,0,0,0,None,MnPrv,None,0,2,2010,WD ,Normal,128000,56,1,1,11.759793355371237,0
395,527403040,20,RL,61.0,-0.26705115493711823,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,3,TA,CBlock,TA,TA,No,GLQ,439.0,LwQ,472.0,115.0,1026.0,GasA,Gd,SBrkr,1026,0,0,-0.9161012276804085,1.0,0.0,1,0,3,1,Gd,5,Typ,0,None,Detchd,1969.0,RFn,2.0,440.0,TA,TA,Y,171,48,0,0,0,0,None,None,None,0,7,2009,WD ,Normal,156000,40,1,1,11.957617696467539,0
2848,909176180,50,RL,60.0,0.08428599653130708,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,BrkTil,Fa,TA,No,LwQ,930.0,Unf,0.0,128.0,1058.0,GasA,TA,SBrkr,1058,493,0,0.10367737265017243,1.0,0.0,2,0,3,1,Fa,6,Typ,0,None,Detchd,1938.0,Unf,1.0,240.0,Fa,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,7,2006,WD ,Normal,137000,68,1,1,11.827743504053695,0
2054,905103110,20,RL,68.0,0.17769894862781072,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,442.0,3,TA,CBlock,TA,TA,Av,Rec,249.0,BLQ,761.0,30.0,1040.0,GasA,TA,SBrkr,1040,0,0,-0.888907131671593,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1966.0,RFn,1.0,264.0,TA,TA,Y,0,90,0,0,0,0,None,MnPrv,None,0,2,2007,WD ,Normal,123000,41,1,1,11.719947764402807,0
2533,534201230,20,RL,80.0,-0.06883053231810801,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,CBlock,TA,TA,No,ALQ,758.0,Unf,0.0,293.0,1051.0,GasA,Gd,SBrkr,1051,0,0,-0.8675403419503808,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1968.0,RFn,2.0,504.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD ,Normal,142000,38,1,1,11.863589378812122,0
2039,903458020,75,RM,60.0,-0.3536984929681826,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,530.0,530.0,GasA,TA,SBrkr,581,530,0,-0.7509942161983144,0.0,0.0,1,0,3,1,Fa,6,Typ,0,None,Detchd,1935.0,Unf,1.0,288.0,TA,TA,N,0,0,144,0,0,0,None,None,None,0,3,2007,WD ,Normal,101000,87,1,0,11.522885696764481,0
2000,902401030,40,RM,40.0,-0.5673494634557386,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,Gd,BrkTil,TA,TA,Mn,LwQ,370.0,Unf,0.0,779.0,1149.0,GasA,Gd,FuseA,1149,467,0,0.22993567554824437,0.0,0.0,2,0,3,1,Gd,5,Typ,0,None,Detchd,1926.0,Unf,1.0,216.0,TA,TA,Y,0,0,183,0,0,0,None,None,None,0,10,2007,WD ,Normal,152000,81,1,1,11.931642378754141,0
1405,905403060,50,RL,50.0,-0.5922754100126201,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,7,5,1948,1950,Gable,CompShg,BrkFace,Plywood,None,0.0,3,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,570.0,570.0,GasA,TA,SBrkr,617,462,0,-0.8131521499327499,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Attchd,1948.0,Unf,1.0,249.0,TA,TA,Y,135,0,0,0,0,0,None,None,None,0,1,2008,WD ,Normal,125600,60,1,1,11.74086549476798,0
1183,533350090,60,RL,68.0,1.7082707622039408,None,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,2Story,9,3,1977,1977,Mansard,CompShg,Wd Sdng,Wd Sdng,BrkFace,1050.0,4,Gd,CBlock,Gd,TA,No,GLQ,410.0,Unf,0.0,584.0,994.0,GasA,TA,SBrkr,1599,1345,0,2.8094899255273136,0.0,0.0,2,2,3,1,Gd,9,Typ,1,Gd,Attchd,1977.0,RFn,3.0,864.0,TA,TA,Y,140,70,16,0,0,0,None,None,None,0,6,2008,WD ,Family,150000,31,1,1,11.918397239722838,0
1979,902110010,30,RM,56.0,-0.8340570916143709,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,967.0,967.0,GasA,Gd,SBrkr,967,0,0,-1.0307049180032737,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1920.0,Unf,1.0,180.0,Fa,TA,N,0,0,26,0,0,0,None,None,None,0,7,2007,WD ,Normal,99900,87,1,1,11.511934974596555,0
2193,908275240,20,RL,60.0,-0.2383269689049024,None,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Plywood,None,0.0,3,TA,CBlock,TA,TA,No,ALQ,682.0,Unf,0.0,182.0,864.0,GasA,TA,SBrkr,864,0,0,-1.2307757672109878,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1996.0,Unf,2.0,528.0,TA,TA,N,196,0,0,0,0,0,None,None,None,0,10,2007,COD,Family,79275,52,1,1,11.280690713644239,0
2840,908275290,20,RL,60.0,0.692241702552008,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,4,1954,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,60.0,3,TA,CBlock,TA,TA,No,Rec,691.0,Unf,0.0,263.0,954.0,GasA,Ex,SBrkr,1482,0,0,-0.03035067196470391,0.0,1.0,2,0,3,1,TA,6,Min1,1,Gd,2Types,1956.0,Unf,2.0,609.0,TA,TA,Y,0,30,0,0,0,0,None,MnPrv,None,0,10,2006,WD ,Abnorml,125000,52,1,1,11.736077016252437,0
